ElapsedTime,NumSecPerProgramTotal,Source
0.0,6291.653846153846,JSTargetFuzzer-v1.csv
0.016666666666666666,15838.333333333334,JSTargetFuzzer-v1.csv
0.03333333333333333,5526.7692307692305,JSTargetFuzzer-v1.csv
0.05,253.0,JSTargetFuzzer-v1.csv
0.06666666666666667,991.3333333333334,JSTargetFuzzer-v1.csv
0.08333333333333333,2432.0,JSTargetFuzzer-v1.csv
0.1,2725.285714285714,JSTargetFuzzer-v1.csv
0.11666666666666667,2984.793103448276,JSTargetFuzzer-v1.csv
0.13333333333333333,3900.6111111111113,JSTargetFuzzer-v1.csv
0.16666666666666666,4989.162790697675,JSTargetFuzzer-v1.csv
0.18333333333333332,2386.3333333333335,JSTargetFuzzer-v1.csv
0.2,735.8421052631579,JSTargetFuzzer-v1.csv
0.21666666666666667,3741.3414634146343,JSTargetFuzzer-v1.csv
0.23333333333333334,1396.8,JSTargetFuzzer-v1.csv
0.25,1184.0,JSTargetFuzzer-v1.csv
0.26666666666666666,598.6,JSTargetFuzzer-v1.csv
0.2833333333333333,2847.323529411765,JSTargetFuzzer-v1.csv
0.3,5867.142857142857,JSTargetFuzzer-v1.csv
0.31666666666666665,1357.357142857143,JSTargetFuzzer-v1.csv
0.3333333333333333,8831.662162162162,JSTargetFuzzer-v1.csv
0.35,7149.876543209876,JSTargetFuzzer-v1.csv
0.38333333333333336,2966.0,JSTargetFuzzer-v1.csv
0.4,2151.0476190476193,JSTargetFuzzer-v1.csv
0.4166666666666667,5748.9047619047615,JSTargetFuzzer-v1.csv
0.43333333333333335,2301.568181818182,JSTargetFuzzer-v1.csv
0.45,4804.728971962617,JSTargetFuzzer-v1.csv
0.4666666666666667,1013.9090909090909,JSTargetFuzzer-v1.csv
0.48333333333333334,1516.9166666666667,JSTargetFuzzer-v1.csv
0.5,1360.0967741935483,JSTargetFuzzer-v1.csv
0.5166666666666667,1224.962962962963,JSTargetFuzzer-v1.csv
0.5333333333333333,4937.25641025641,JSTargetFuzzer-v1.csv
0.55,1102.7368421052631,JSTargetFuzzer-v1.csv
0.5666666666666667,1363.2058823529412,JSTargetFuzzer-v1.csv
0.5833333333333334,2085.684210526316,JSTargetFuzzer-v1.csv
0.6,2928.0833333333335,JSTargetFuzzer-v1.csv
0.6166666666666667,1685.4285714285713,JSTargetFuzzer-v1.csv
0.6333333333333333,1801.5,JSTargetFuzzer-v1.csv
0.65,5084.910447761194,JSTargetFuzzer-v1.csv
0.6666666666666666,4409.221153846154,JSTargetFuzzer-v1.csv
0.6833333333333333,5171.9375,JSTargetFuzzer-v1.csv
0.7,1897.142857142857,JSTargetFuzzer-v1.csv
0.7166666666666667,2122.0714285714284,JSTargetFuzzer-v1.csv
0.7333333333333333,960.7096774193549,JSTargetFuzzer-v1.csv
0.75,5881.129032258064,JSTargetFuzzer-v1.csv
0.7666666666666667,946.9090909090909,JSTargetFuzzer-v1.csv
0.7833333333333333,1557.7704918032787,JSTargetFuzzer-v1.csv
0.8,7002.246575342466,JSTargetFuzzer-v1.csv
0.8166666666666667,11909.0,JSTargetFuzzer-v1.csv
0.8333333333333334,1377.2142857142858,JSTargetFuzzer-v1.csv
0.85,3615.435483870968,JSTargetFuzzer-v1.csv
0.8666666666666667,3032.4489795918366,JSTargetFuzzer-v1.csv
0.8833333333333333,1910.9166666666667,JSTargetFuzzer-v1.csv
0.9,1951.9019607843138,JSTargetFuzzer-v1.csv
0.9166666666666666,1571.1764705882354,JSTargetFuzzer-v1.csv
0.9333333333333333,3534.6949152542375,JSTargetFuzzer-v1.csv
0.95,4794.938271604939,JSTargetFuzzer-v1.csv
0.9666666666666667,3912.5176470588235,JSTargetFuzzer-v1.csv
0.9833333333333333,5526.958333333333,JSTargetFuzzer-v1.csv
1.0,5478.69014084507,JSTargetFuzzer-v1.csv
1.0166666666666666,1067.4516129032259,JSTargetFuzzer-v1.csv
1.0333333333333334,2355.1,JSTargetFuzzer-v1.csv
1.0666666666666667,4371.7962962962965,JSTargetFuzzer-v1.csv
1.0833333333333333,4614.2625,JSTargetFuzzer-v1.csv
1.1,1313.5384615384614,JSTargetFuzzer-v1.csv
1.1166666666666667,7362.061224489796,JSTargetFuzzer-v1.csv
1.1333333333333333,5765.184615384615,JSTargetFuzzer-v1.csv
1.15,2284.88,JSTargetFuzzer-v1.csv
1.1666666666666667,7604.932291666667,JSTargetFuzzer-v1.csv
1.1833333333333333,2639.8629032258063,JSTargetFuzzer-v1.csv
1.2,5500.979381443299,JSTargetFuzzer-v1.csv
1.2166666666666666,11199.333333333334,JSTargetFuzzer-v1.csv
1.2333333333333334,6441.147239263803,JSTargetFuzzer-v1.csv
1.25,9063.503597122302,JSTargetFuzzer-v1.csv
1.2666666666666666,1675.0149253731342,JSTargetFuzzer-v1.csv
1.2833333333333334,3612.376146788991,JSTargetFuzzer-v1.csv
