ElapsedTime,NumSecCovTotal,Source
5.016666666666667,178777.0,JSTargetFuzzer-v1.csv
5.033333333333333,179273.0,JSTargetFuzzer-v1.csv
5.15,179273.0,JSTargetFuzzer-v1.csv
5.166666666666667,182846.0,JSTargetFuzzer-v1.csv
5.65,182846.0,JSTargetFuzzer-v1.csv
5.666666666666667,184282.16666666666,JSTargetFuzzer-v1.csv
5.683333333333334,200080.0,JSTargetFuzzer-v1.csv
5.7,200395.5,JSTargetFuzzer-v1.csv
5.75,200711.0,JSTargetFuzzer-v1.csv
5.766666666666667,206111.0,JSTargetFuzzer-v1.csv
5.783333333333333,206657.0,JSTargetFuzzer-v1.csv
5.916666666666667,206657.0,JSTargetFuzzer-v1.csv
5.95,206657.0,JSTargetFuzzer-v1.csv
5.966666666666667,215829.0,JSTargetFuzzer-v1.csv
6.016666666666667,215829.0,JSTargetFuzzer-v1.csv
6.033333333333333,215829.0,JSTargetFuzzer-v1.csv
6.066666666666666,219315.0,JSTargetFuzzer-v1.csv
6.166666666666667,219315.0,JSTargetFuzzer-v1.csv
6.183333333333334,226961.0,JSTargetFuzzer-v1.csv
6.35,226961.0,JSTargetFuzzer-v1.csv
6.366666666666666,234889.0,JSTargetFuzzer-v1.csv
6.383333333333334,235489.0,JSTargetFuzzer-v1.csv
6.6,235489.0,JSTargetFuzzer-v1.csv
6.616666666666666,238685.66666666666,JSTargetFuzzer-v1.csv
6.65,245079.0,JSTargetFuzzer-v1.csv
6.666666666666667,245895.25,JSTargetFuzzer-v1.csv
6.7,248754.0,JSTargetFuzzer-v1.csv
6.716666666666667,249358.0,JSTargetFuzzer-v1.csv
6.8,249358.0,JSTargetFuzzer-v1.csv
7.116666666666666,249941.46666666667,JSTargetFuzzer-v1.csv
7.133333333333334,258110.0,JSTargetFuzzer-v1.csv
7.216666666666667,258110.0,JSTargetFuzzer-v1.csv
7.25,259144.0,JSTargetFuzzer-v1.csv
7.383333333333334,259144.0,JSTargetFuzzer-v1.csv
7.4,259144.0,JSTargetFuzzer-v1.csv
7.433333333333334,259144.0,JSTargetFuzzer-v1.csv
7.45,267244.0,JSTargetFuzzer-v1.csv
7.466666666666667,267853.0,JSTargetFuzzer-v1.csv
7.483333333333333,267853.0,JSTargetFuzzer-v1.csv
7.5,270013.9,JSTargetFuzzer-v1.csv
7.516666666666667,271463.0,JSTargetFuzzer-v1.csv
7.6,271463.0,JSTargetFuzzer-v1.csv
7.616666666666666,275579.6,JSTargetFuzzer-v1.csv
7.683333333333334,276106.0,JSTargetFuzzer-v1.csv
7.8,276106.0,JSTargetFuzzer-v1.csv
8.0,292955.0,JSTargetFuzzer-v1.csv
8.016666666666667,293549.0,JSTargetFuzzer-v1.csv
8.1,296104.71428571426,JSTargetFuzzer-v1.csv
8.116666666666667,297806.0,JSTargetFuzzer-v1.csv
8.15,300242.75,JSTargetFuzzer-v1.csv
8.166666666666666,301302.6666666667,JSTargetFuzzer-v1.csv
8.283333333333333,301798.0,JSTargetFuzzer-v1.csv
8.6,301798.0,JSTargetFuzzer-v1.csv
8.616666666666667,306752.85714285716,JSTargetFuzzer-v1.csv
8.633333333333333,310821.0,JSTargetFuzzer-v1.csv
8.65,311415.0,JSTargetFuzzer-v1.csv
8.733333333333333,311415.0,JSTargetFuzzer-v1.csv
8.9,311415.0,JSTargetFuzzer-v1.csv
8.916666666666666,318884.0,JSTargetFuzzer-v1.csv
9.133333333333333,318884.0,JSTargetFuzzer-v1.csv
9.183333333333334,318884.0,JSTargetFuzzer-v1.csv
9.2,326361.0,JSTargetFuzzer-v1.csv
9.266666666666667,326361.0,JSTargetFuzzer-v1.csv
9.283333333333333,329640.0,JSTargetFuzzer-v1.csv
9.35,332134.0,JSTargetFuzzer-v1.csv
9.533333333333333,335370.25,JSTargetFuzzer-v1.csv
9.566666666666666,343724.84210526315,JSTargetFuzzer-v1.csv
9.633333333333333,348241.25,JSTargetFuzzer-v1.csv
9.666666666666666,357568.5,JSTargetFuzzer-v1.csv
9.716666666666667,359328.71428571426,JSTargetFuzzer-v1.csv
9.733333333333333,360095.0,JSTargetFuzzer-v1.csv
9.75,362841.0,JSTargetFuzzer-v1.csv
9.766666666666667,363561.0,JSTargetFuzzer-v1.csv
9.9,363561.0,JSTargetFuzzer-v1.csv
9.933333333333334,374238.0,JSTargetFuzzer-v1.csv
10.45,374238.0,JSTargetFuzzer-v1.csv
10.466666666666667,387262.0,JSTargetFuzzer-v1.csv
10.483333333333333,387262.0,JSTargetFuzzer-v1.csv
10.5,388920.0,JSTargetFuzzer-v1.csv
10.616666666666667,388920.0,JSTargetFuzzer-v1.csv
10.633333333333333,395705.0,JSTargetFuzzer-v1.csv
10.75,395705.0,JSTargetFuzzer-v1.csv
10.766666666666667,402543.0,JSTargetFuzzer-v1.csv
10.783333333333333,402543.0,JSTargetFuzzer-v1.csv
10.8,405001.0,JSTargetFuzzer-v1.csv
10.833333333333334,405001.0,JSTargetFuzzer-v1.csv
11.25,405001.0,JSTargetFuzzer-v1.csv
11.266666666666667,406471.8888888889,JSTargetFuzzer-v1.csv
11.366666666666667,424119.0,JSTargetFuzzer-v1.csv
11.383333333333333,424119.0,JSTargetFuzzer-v1.csv
11.4,424892.0,JSTargetFuzzer-v1.csv
11.45,424892.0,JSTargetFuzzer-v1.csv
11.466666666666667,428119.0,JSTargetFuzzer-v1.csv
11.55,430030.875,JSTargetFuzzer-v1.csv
11.566666666666666,431781.0,JSTargetFuzzer-v1.csv
11.616666666666667,432688.5,JSTargetFuzzer-v1.csv
11.75,435411.0,JSTargetFuzzer-v1.csv
11.833333333333334,447811.0,JSTargetFuzzer-v1.csv
11.9,447811.0,JSTargetFuzzer-v1.csv
11.933333333333334,447811.0,JSTargetFuzzer-v1.csv
11.95,448747.86363636365,JSTargetFuzzer-v1.csv
11.966666666666667,452204.0,JSTargetFuzzer-v1.csv
12.033333333333333,452444.0,JSTargetFuzzer-v1.csv
12.05,456757.0,JSTargetFuzzer-v1.csv
12.133333333333333,459058.7272727273,JSTargetFuzzer-v1.csv
12.15,460968.0,JSTargetFuzzer-v1.csv
12.166666666666666,460968.0,JSTargetFuzzer-v1.csv
12.183333333333334,460968.0,JSTargetFuzzer-v1.csv
12.333333333333334,460968.0,JSTargetFuzzer-v1.csv
12.366666666666667,460968.0,JSTargetFuzzer-v1.csv
12.383333333333333,470880.0,JSTargetFuzzer-v1.csv
12.4,471340.0,JSTargetFuzzer-v1.csv
12.416666666666666,471549.6666666667,JSTargetFuzzer-v1.csv
12.45,471969.0,JSTargetFuzzer-v1.csv
12.466666666666667,475950.0,JSTargetFuzzer-v1.csv
12.483333333333333,476545.0,JSTargetFuzzer-v1.csv
12.583333333333334,476545.0,JSTargetFuzzer-v1.csv
12.6,482144.0,JSTargetFuzzer-v1.csv
12.966666666666667,482144.0,JSTargetFuzzer-v1.csv
12.983333333333333,493440.0,JSTargetFuzzer-v1.csv
13.066666666666666,493440.0,JSTargetFuzzer-v1.csv
13.083333333333334,498517.0,JSTargetFuzzer-v1.csv
13.166666666666666,504036.0,JSTargetFuzzer-v1.csv
13.566666666666666,504036.0,JSTargetFuzzer-v1.csv
13.583333333333334,515454.0,JSTargetFuzzer-v1.csv
13.733333333333333,515454.0,JSTargetFuzzer-v1.csv
13.983333333333333,515454.0,JSTargetFuzzer-v1.csv
14.0,526132.0,JSTargetFuzzer-v1.csv
14.05,527196.25,JSTargetFuzzer-v1.csv
14.066666666666666,530490.8571428572,JSTargetFuzzer-v1.csv
14.083333333333334,531102.0,JSTargetFuzzer-v1.csv
14.116666666666667,533497.0,JSTargetFuzzer-v1.csv
14.216666666666667,537812.0,JSTargetFuzzer-v1.csv
14.266666666666667,537812.0,JSTargetFuzzer-v1.csv
14.283333333333333,537812.0,JSTargetFuzzer-v1.csv
14.55,545508.0,JSTargetFuzzer-v1.csv
14.566666666666666,553790.0,JSTargetFuzzer-v1.csv
14.6,555163.5,JSTargetFuzzer-v1.csv
14.616666666666667,557017.0,JSTargetFuzzer-v1.csv
14.666666666666666,557017.0,JSTargetFuzzer-v1.csv
14.683333333333334,561928.0,JSTargetFuzzer-v1.csv
14.7,561928.0,JSTargetFuzzer-v1.csv
14.716666666666667,562608.0,JSTargetFuzzer-v1.csv
14.75,562608.0,JSTargetFuzzer-v1.csv
14.766666666666667,562608.0,JSTargetFuzzer-v1.csv
14.783333333333333,565358.0,JSTargetFuzzer-v1.csv
14.9,565892.3636363636,JSTargetFuzzer-v1.csv
14.916666666666666,568421.6,JSTargetFuzzer-v1.csv
14.95,568920.0,JSTargetFuzzer-v1.csv
14.966666666666667,570254.75,JSTargetFuzzer-v1.csv
14.983333333333333,574259.0,JSTargetFuzzer-v1.csv
15.0,574562.1111111111,JSTargetFuzzer-v1.csv
15.05,576987.0,JSTargetFuzzer-v1.csv
15.066666666666666,582725.0,JSTargetFuzzer-v1.csv
15.116666666666667,582725.0,JSTargetFuzzer-v1.csv
15.416666666666666,595017.0,JSTargetFuzzer-v1.csv
15.45,595017.0,JSTargetFuzzer-v1.csv
15.466666666666667,598583.2,JSTargetFuzzer-v1.csv
15.483333333333333,598648.0,JSTargetFuzzer-v1.csv
15.5,599539.0,JSTargetFuzzer-v1.csv
15.6,600135.0,JSTargetFuzzer-v1.csv
15.633333333333333,604307.0,JSTargetFuzzer-v1.csv
15.65,607236.0,JSTargetFuzzer-v1.csv
15.666666666666666,607469.0,JSTargetFuzzer-v1.csv
15.716666666666667,607935.0,JSTargetFuzzer-v1.csv
15.966666666666667,607935.0,JSTargetFuzzer-v1.csv
15.983333333333333,607935.0,JSTargetFuzzer-v1.csv
16.55,607935.0,JSTargetFuzzer-v1.csv
16.566666666666666,637550.0,JSTargetFuzzer-v1.csv
16.616666666666667,637550.0,JSTargetFuzzer-v1.csv
16.633333333333333,639053.0,JSTargetFuzzer-v1.csv
17.183333333333334,640556.0,JSTargetFuzzer-v1.csv
17.2,640556.0,JSTargetFuzzer-v1.csv
17.45,640556.0,JSTargetFuzzer-v1.csv
17.466666666666665,643916.6,JSTargetFuzzer-v1.csv
17.483333333333334,657359.0,JSTargetFuzzer-v1.csv
17.5,659488.0,JSTargetFuzzer-v1.csv
17.533333333333335,659488.0,JSTargetFuzzer-v1.csv
17.55,663259.0,JSTargetFuzzer-v1.csv
17.65,663259.0,JSTargetFuzzer-v1.csv
17.683333333333334,672759.0,JSTargetFuzzer-v1.csv
17.733333333333334,672759.0,JSTargetFuzzer-v1.csv
17.75,672759.0,JSTargetFuzzer-v1.csv
17.816666666666666,672759.0,JSTargetFuzzer-v1.csv
17.833333333333332,673101.5714285715,JSTargetFuzzer-v1.csv
17.866666666666667,676519.5,JSTargetFuzzer-v1.csv
17.916666666666668,679060.0,JSTargetFuzzer-v1.csv
17.95,681416.0,JSTargetFuzzer-v1.csv
17.966666666666665,684249.0,JSTargetFuzzer-v1.csv
18.05,684249.0,JSTargetFuzzer-v1.csv
18.066666666666666,688785.7777777778,JSTargetFuzzer-v1.csv
18.083333333333332,690471.0,JSTargetFuzzer-v1.csv
18.183333333333334,690966.0,JSTargetFuzzer-v1.csv
18.2,695017.0,JSTargetFuzzer-v1.csv
18.566666666666666,695017.0,JSTargetFuzzer-v1.csv
18.583333333333332,696158.0,JSTargetFuzzer-v1.csv
18.716666666666665,696158.0,JSTargetFuzzer-v1.csv
18.733333333333334,700862.0,JSTargetFuzzer-v1.csv
18.933333333333334,700862.0,JSTargetFuzzer-v1.csv
18.95,708448.0,JSTargetFuzzer-v1.csv
18.983333333333334,710153.5,JSTargetFuzzer-v1.csv
19.0,710722.0,JSTargetFuzzer-v1.csv
19.016666666666666,710722.0,JSTargetFuzzer-v1.csv
19.033333333333335,711792.0,JSTargetFuzzer-v1.csv
19.15,716758.0,JSTargetFuzzer-v1.csv
19.266666666666666,716758.0,JSTargetFuzzer-v1.csv
19.283333333333335,721707.0,JSTargetFuzzer-v1.csv
19.3,721810.0,JSTargetFuzzer-v1.csv
19.366666666666667,722634.0,JSTargetFuzzer-v1.csv
19.383333333333333,728225.0,JSTargetFuzzer-v1.csv
19.45,728225.0,JSTargetFuzzer-v1.csv
19.466666666666665,733214.0,JSTargetFuzzer-v1.csv
19.533333333333335,733214.0,JSTargetFuzzer-v1.csv
19.55,733214.0,JSTargetFuzzer-v1.csv
19.7,733214.0,JSTargetFuzzer-v1.csv
19.733333333333334,737761.0,JSTargetFuzzer-v1.csv
19.983333333333334,737761.0,JSTargetFuzzer-v1.csv
20.0,746995.0,JSTargetFuzzer-v1.csv
20.133333333333333,750721.0,JSTargetFuzzer-v1.csv
20.25,750721.0,JSTargetFuzzer-v1.csv
20.266666666666666,757684.7777777778,JSTargetFuzzer-v1.csv
20.283333333333335,758371.625,JSTargetFuzzer-v1.csv
20.3,758869.875,JSTargetFuzzer-v1.csv
20.316666666666666,759359.551724138,JSTargetFuzzer-v1.csv
20.333333333333332,760205.0,JSTargetFuzzer-v1.csv
20.516666666666666,760205.0,JSTargetFuzzer-v1.csv
20.533333333333335,768621.0,JSTargetFuzzer-v1.csv
20.583333333333332,768621.0,JSTargetFuzzer-v1.csv
20.766666666666666,768621.0,JSTargetFuzzer-v1.csv
20.783333333333335,783401.0,JSTargetFuzzer-v1.csv
20.8,783887.0,JSTargetFuzzer-v1.csv
20.85,783887.0,JSTargetFuzzer-v1.csv
20.866666666666667,787213.0,JSTargetFuzzer-v1.csv
20.883333333333333,787213.0,JSTargetFuzzer-v1.csv
20.9,787808.4,JSTargetFuzzer-v1.csv
20.933333333333334,791144.0,JSTargetFuzzer-v1.csv
20.966666666666665,796249.5454545454,JSTargetFuzzer-v1.csv
20.983333333333334,796672.1428571428,JSTargetFuzzer-v1.csv
21.0,797031.0,JSTargetFuzzer-v1.csv
21.016666666666666,797031.0,JSTargetFuzzer-v1.csv
21.033333333333335,798122.0,JSTargetFuzzer-v1.csv
21.133333333333333,798122.0,JSTargetFuzzer-v1.csv
21.15,803847.0,JSTargetFuzzer-v1.csv
21.266666666666666,803847.0,JSTargetFuzzer-v1.csv
21.283333333333335,809717.0,JSTargetFuzzer-v1.csv
21.433333333333334,811242.0,JSTargetFuzzer-v1.csv
21.466666666666665,815817.0,JSTargetFuzzer-v1.csv
21.483333333333334,819206.0,JSTargetFuzzer-v1.csv
21.766666666666666,819206.0,JSTargetFuzzer-v1.csv
21.783333333333335,830134.0,JSTargetFuzzer-v1.csv
21.85,830134.0,JSTargetFuzzer-v1.csv
21.866666666666667,833687.0,JSTargetFuzzer-v1.csv
21.933333333333334,833687.0,JSTargetFuzzer-v1.csv
22.0,833687.0,JSTargetFuzzer-v1.csv
22.016666666666666,840902.0,JSTargetFuzzer-v1.csv
22.116666666666667,840902.0,JSTargetFuzzer-v1.csv
22.133333333333333,848192.0,JSTargetFuzzer-v1.csv
22.533333333333335,848192.0,JSTargetFuzzer-v1.csv
22.55,856190.6666666666,JSTargetFuzzer-v1.csv
22.566666666666666,860760.0,JSTargetFuzzer-v1.csv
22.65,867303.0,JSTargetFuzzer-v1.csv
22.666666666666668,867982.0,JSTargetFuzzer-v1.csv
22.783333333333335,869172.1176470588,JSTargetFuzzer-v1.csv
22.8,873610.0,JSTargetFuzzer-v1.csv
22.933333333333334,876250.0,JSTargetFuzzer-v1.csv
22.95,878890.0,JSTargetFuzzer-v1.csv
22.966666666666665,879455.0,JSTargetFuzzer-v1.csv
23.15,879455.0,JSTargetFuzzer-v1.csv
23.166666666666668,883860.5555555555,JSTargetFuzzer-v1.csv
23.183333333333334,887385.0,JSTargetFuzzer-v1.csv
23.4,892765.2,JSTargetFuzzer-v1.csv
23.416666666666668,896569.9411764706,JSTargetFuzzer-v1.csv
23.433333333333334,897257.0,JSTargetFuzzer-v1.csv
23.466666666666665,897257.0,JSTargetFuzzer-v1.csv
24.1,914555.0,JSTargetFuzzer-v1.csv
24.133333333333333,914555.0,JSTargetFuzzer-v1.csv
24.15,915683.125,JSTargetFuzzer-v1.csv
24.166666666666668,918484.0,JSTargetFuzzer-v1.csv
24.283333333333335,918803.0,JSTargetFuzzer-v1.csv
24.3,923811.0,JSTargetFuzzer-v1.csv
24.35,923811.0,JSTargetFuzzer-v1.csv
24.366666666666667,927344.0,JSTargetFuzzer-v1.csv
24.383333333333333,927932.0,JSTargetFuzzer-v1.csv
24.433333333333334,927932.0,JSTargetFuzzer-v1.csv
24.45,927932.0,JSTargetFuzzer-v1.csv
24.583333333333332,927932.0,JSTargetFuzzer-v1.csv
24.6,935530.0,JSTargetFuzzer-v1.csv
24.7,935530.0,JSTargetFuzzer-v1.csv
24.716666666666665,935530.0,JSTargetFuzzer-v1.csv
24.733333333333334,939439.0,JSTargetFuzzer-v1.csv
24.783333333333335,939868.0,JSTargetFuzzer-v1.csv
24.8,943300.0,JSTargetFuzzer-v1.csv
24.816666666666666,943905.0,JSTargetFuzzer-v1.csv
24.916666666666668,946238.5,JSTargetFuzzer-v1.csv
24.933333333333334,948572.0,JSTargetFuzzer-v1.csv
24.95,949156.0,JSTargetFuzzer-v1.csv
24.966666666666665,949874.0,JSTargetFuzzer-v1.csv
24.983333333333334,950535.0,JSTargetFuzzer-v1.csv
25.05,951070.1666666666,JSTargetFuzzer-v1.csv
25.133333333333333,953746.0,JSTargetFuzzer-v1.csv
25.15,957440.1428571428,JSTargetFuzzer-v1.csv
25.2,961314.0,JSTargetFuzzer-v1.csv
25.5,961314.0,JSTargetFuzzer-v1.csv
25.55,961314.0,JSTargetFuzzer-v1.csv
25.566666666666666,977512.0,JSTargetFuzzer-v1.csv
25.616666666666667,977512.0,JSTargetFuzzer-v1.csv
26.333333333333332,977512.0,JSTargetFuzzer-v1.csv
26.35,981644.2,JSTargetFuzzer-v1.csv
26.366666666666667,992370.0,JSTargetFuzzer-v1.csv
26.466666666666665,992370.0,JSTargetFuzzer-v1.csv
26.483333333333334,992370.0,JSTargetFuzzer-v1.csv
26.5,998453.0,JSTargetFuzzer-v1.csv
26.55,998681.0,JSTargetFuzzer-v1.csv
26.566666666666666,998681.0,JSTargetFuzzer-v1.csv
27.516666666666666,999737.1666666666,JSTargetFuzzer-v1.csv
27.6,1019182.3571428572,JSTargetFuzzer-v1.csv
27.616666666666667,1019282.0,JSTargetFuzzer-v1.csv
27.866666666666667,1019282.0,JSTargetFuzzer-v1.csv
27.883333333333333,1021874.0,JSTargetFuzzer-v1.csv
27.916666666666668,1025974.25,JSTargetFuzzer-v1.csv
28.15,1034785.0,JSTargetFuzzer-v1.csv
28.183333333333334,1043010.0,JSTargetFuzzer-v1.csv
28.2,1045674.0,JSTargetFuzzer-v1.csv
28.283333333333335,1045674.0,JSTargetFuzzer-v1.csv
28.366666666666667,1045674.0,JSTargetFuzzer-v1.csv
28.383333333333333,1050878.0,JSTargetFuzzer-v1.csv
28.4,1052428.0,JSTargetFuzzer-v1.csv
28.416666666666668,1053070.0,JSTargetFuzzer-v1.csv
28.45,1053070.0,JSTargetFuzzer-v1.csv
28.466666666666665,1056664.0,JSTargetFuzzer-v1.csv
28.516666666666666,1056664.0,JSTargetFuzzer-v1.csv
28.533333333333335,1059110.0,JSTargetFuzzer-v1.csv
28.566666666666666,1059745.0,JSTargetFuzzer-v1.csv
28.8,1062726.5,JSTargetFuzzer-v1.csv
29.583333333333332,1065708.0,JSTargetFuzzer-v1.csv
29.616666666666667,1090193.0,JSTargetFuzzer-v1.csv
29.7,1090193.0,JSTargetFuzzer-v1.csv
29.716666666666665,1093120.0,JSTargetFuzzer-v1.csv
29.766666666666666,1093120.0,JSTargetFuzzer-v1.csv
29.933333333333334,1093120.0,JSTargetFuzzer-v1.csv
29.95,1103783.0,JSTargetFuzzer-v1.csv
29.966666666666665,1103974.9,JSTargetFuzzer-v1.csv
29.983333333333334,1105747.8666666667,JSTargetFuzzer-v1.csv
30.616666666666667,1108312.3333333333,JSTargetFuzzer-v1.csv
30.666666666666668,1117319.0,JSTargetFuzzer-v1.csv
30.7,1118398.6666666667,JSTargetFuzzer-v1.csv
30.816666666666666,1121187.4444444445,JSTargetFuzzer-v1.csv
30.85,1126223.0,JSTargetFuzzer-v1.csv
30.866666666666667,1129997.0,JSTargetFuzzer-v1.csv
30.983333333333334,1129997.0,JSTargetFuzzer-v1.csv
31.0,1134866.0,JSTargetFuzzer-v1.csv
31.066666666666666,1134866.0,JSTargetFuzzer-v1.csv
31.1,1139280.0,JSTargetFuzzer-v1.csv
31.15,1139280.0,JSTargetFuzzer-v1.csv
31.166666666666668,1139749.857142857,JSTargetFuzzer-v1.csv
31.233333333333334,1145384.2,JSTargetFuzzer-v1.csv
31.25,1147261.0,JSTargetFuzzer-v1.csv
31.266666666666666,1147261.0,JSTargetFuzzer-v1.csv
31.283333333333335,1148161.0,JSTargetFuzzer-v1.csv
31.366666666666667,1148161.0,JSTargetFuzzer-v1.csv
31.383333333333333,1148161.0,JSTargetFuzzer-v1.csv
31.4,1155022.0,JSTargetFuzzer-v1.csv
31.533333333333335,1155022.0,JSTargetFuzzer-v1.csv
31.55,1161998.0,JSTargetFuzzer-v1.csv
31.616666666666667,1161998.0,JSTargetFuzzer-v1.csv
31.633333333333333,1165238.0,JSTargetFuzzer-v1.csv
31.666666666666668,1165238.0,JSTargetFuzzer-v1.csv
31.683333333333334,1170339.0,JSTargetFuzzer-v1.csv
31.916666666666668,1170339.0,JSTargetFuzzer-v1.csv
31.933333333333334,1174645.111111111,JSTargetFuzzer-v1.csv
31.95,1178607.0,JSTargetFuzzer-v1.csv
31.966666666666665,1179111.0,JSTargetFuzzer-v1.csv
32.05,1179111.0,JSTargetFuzzer-v1.csv
32.06666666666667,1184169.0,JSTargetFuzzer-v1.csv
32.1,1184169.0,JSTargetFuzzer-v1.csv
32.11666666666667,1187846.0,JSTargetFuzzer-v1.csv
32.266666666666666,1193956.0,JSTargetFuzzer-v1.csv
32.31666666666667,1193956.0,JSTargetFuzzer-v1.csv
32.333333333333336,1197645.0833333333,JSTargetFuzzer-v1.csv
32.35,1198222.4285714286,JSTargetFuzzer-v1.csv
32.38333333333333,1199029.0,JSTargetFuzzer-v1.csv
32.5,1199029.0,JSTargetFuzzer-v1.csv
32.516666666666666,1204142.0,JSTargetFuzzer-v1.csv
32.61666666666667,1204142.0,JSTargetFuzzer-v1.csv
32.63333333333333,1206928.9285714286,JSTargetFuzzer-v1.csv
32.65,1208324.0,JSTargetFuzzer-v1.csv
32.666666666666664,1210698.5,JSTargetFuzzer-v1.csv
32.68333333333333,1211208.6666666667,JSTargetFuzzer-v1.csv
32.7,1211761.0,JSTargetFuzzer-v1.csv
32.766666666666666,1211761.0,JSTargetFuzzer-v1.csv
32.78333333333333,1217664.0,JSTargetFuzzer-v1.csv
33.18333333333333,1217664.0,JSTargetFuzzer-v1.csv
33.2,1232169.0,JSTargetFuzzer-v1.csv
33.21666666666667,1232842.0,JSTargetFuzzer-v1.csv
33.25,1232842.0,JSTargetFuzzer-v1.csv
33.266666666666666,1236372.0,JSTargetFuzzer-v1.csv
33.28333333333333,1236372.0,JSTargetFuzzer-v1.csv
33.36666666666667,1236900.0,JSTargetFuzzer-v1.csv
33.38333333333333,1237252.0,JSTargetFuzzer-v1.csv
33.4,1237927.0,JSTargetFuzzer-v1.csv
33.46666666666667,1242687.0,JSTargetFuzzer-v1.csv
33.483333333333334,1243381.0,JSTargetFuzzer-v1.csv
33.516666666666666,1243645.0,JSTargetFuzzer-v1.csv
33.6,1243645.0,JSTargetFuzzer-v1.csv
33.61666666666667,1251111.0,JSTargetFuzzer-v1.csv
33.63333333333333,1251787.0,JSTargetFuzzer-v1.csv
33.71666666666667,1251787.0,JSTargetFuzzer-v1.csv
33.733333333333334,1256859.0,JSTargetFuzzer-v1.csv
