ElapsedTime,NumSecPerProgramTotal,Source
0.0,216.0,JSTargetFuzzer-v1.csv
0.05,6118.0,JSTargetFuzzer-v1.csv
0.08333333333333333,6568.416666666667,JSTargetFuzzer-v1.csv
0.26666666666666666,11523.0,JSTargetFuzzer-v1.csv
0.2833333333333333,1405.0,JSTargetFuzzer-v1.csv
0.31666666666666665,5822.0,JSTargetFuzzer-v1.csv
0.38333333333333336,6101.038461538462,JSTargetFuzzer-v1.csv
0.4,13077.0,JSTargetFuzzer-v1.csv
0.4166666666666667,16522.0,JSTargetFuzzer-v1.csv
0.45,16827.277777777777,JSTargetFuzzer-v1.csv
0.48333333333333334,22017.0,JSTargetFuzzer-v1.csv
0.5,29772.0,JSTargetFuzzer-v1.csv
0.5333333333333333,29772.0,JSTargetFuzzer-v1.csv
0.55,37074.0,JSTargetFuzzer-v1.csv
0.5666666666666667,37074.0,JSTargetFuzzer-v1.csv
0.5833333333333334,38022.333333333336,JSTargetFuzzer-v1.csv
0.6,42764.0,JSTargetFuzzer-v1.csv
0.6166666666666667,44768.5,JSTargetFuzzer-v1.csv
0.65,46773.0,JSTargetFuzzer-v1.csv
0.6666666666666666,43246.36363636364,JSTargetFuzzer-v1.csv
0.6833333333333333,9790.344827586207,JSTargetFuzzer-v1.csv
0.7,9855.0,JSTargetFuzzer-v1.csv
0.7166666666666667,15040.0,JSTargetFuzzer-v1.csv
0.7333333333333333,10249.666666666666,JSTargetFuzzer-v1.csv
0.7666666666666667,1562.0,JSTargetFuzzer-v1.csv
0.7833333333333333,5134.0,JSTargetFuzzer-v1.csv
0.8,9789.0,JSTargetFuzzer-v1.csv
0.8333333333333334,10253.666666666666,JSTargetFuzzer-v1.csv
0.8666666666666667,13971.0,JSTargetFuzzer-v1.csv
0.8833333333333333,18315.0,JSTargetFuzzer-v1.csv
0.9166666666666666,22669.0,JSTargetFuzzer-v1.csv
0.95,22669.0,JSTargetFuzzer-v1.csv
0.9666666666666667,17952.75,JSTargetFuzzer-v1.csv
1.0,3804.0,JSTargetFuzzer-v1.csv
1.0166666666666666,3709.1666666666665,JSTargetFuzzer-v1.csv
1.0333333333333334,2097.0,JSTargetFuzzer-v1.csv
1.05,5086.0,JSTargetFuzzer-v1.csv
1.0833333333333333,6549.375,JSTargetFuzzer-v1.csv
1.2,9282.0,JSTargetFuzzer-v1.csv
1.2166666666666666,969.0,JSTargetFuzzer-v1.csv
1.2333333333333334,969.0,JSTargetFuzzer-v1.csv
1.25,4671.666666666667,JSTargetFuzzer-v1.csv
1.2833333333333334,5903.0,JSTargetFuzzer-v1.csv
1.3,5353.25,JSTargetFuzzer-v1.csv
1.3333333333333333,3704.0,JSTargetFuzzer-v1.csv
1.35,11389.0,JSTargetFuzzer-v1.csv
1.3833333333333333,11651.588235294117,JSTargetFuzzer-v1.csv
1.4,17063.5,JSTargetFuzzer-v1.csv
1.4166666666666667,19411.0,JSTargetFuzzer-v1.csv
1.45,19411.0,JSTargetFuzzer-v1.csv
1.4666666666666666,17238.14285714286,JSTargetFuzzer-v1.csv
1.5,4201.0,JSTargetFuzzer-v1.csv
1.5166666666666666,4486.4,JSTargetFuzzer-v1.csv
1.5333333333333334,7055.0,JSTargetFuzzer-v1.csv
1.55,11843.0,JSTargetFuzzer-v1.csv
1.5666666666666667,16019.0,JSTargetFuzzer-v1.csv
1.5833333333333333,17649.0,JSTargetFuzzer-v1.csv
1.6,19891.0,JSTargetFuzzer-v1.csv
1.6166666666666667,19891.0,JSTargetFuzzer-v1.csv
1.6333333333333333,20499.416666666668,JSTargetFuzzer-v1.csv
1.6666666666666667,27192.0,JSTargetFuzzer-v1.csv
1.6833333333333333,27461.5,JSTargetFuzzer-v1.csv
1.7,33660.0,JSTargetFuzzer-v1.csv
1.7166666666666666,34811.0,JSTargetFuzzer-v1.csv
1.7333333333333334,38264.0,JSTargetFuzzer-v1.csv
1.75,43505.0,JSTargetFuzzer-v1.csv
1.8,7878.290322580645,JSTargetFuzzer-v1.csv
1.8166666666666667,1946.0,JSTargetFuzzer-v1.csv
1.8333333333333333,3784.0,JSTargetFuzzer-v1.csv
1.85,7038.0,JSTargetFuzzer-v1.csv
1.9333333333333333,7038.0,JSTargetFuzzer-v1.csv
1.95,5483.0,JSTargetFuzzer-v1.csv
2.033333333333333,6446.285714285715,JSTargetFuzzer-v1.csv
2.05,12226.0,JSTargetFuzzer-v1.csv
2.066666666666667,12574.7,JSTargetFuzzer-v1.csv
2.1,17608.0,JSTargetFuzzer-v1.csv
2.1166666666666667,184.0,JSTargetFuzzer-v1.csv
2.1333333333333333,1305.0,JSTargetFuzzer-v1.csv
2.1666666666666665,5249.0,JSTargetFuzzer-v1.csv
2.183333333333333,5249.0,JSTargetFuzzer-v1.csv
2.2,7687.88,JSTargetFuzzer-v1.csv
2.2333333333333334,11244.0,JSTargetFuzzer-v1.csv
2.25,17489.0,JSTargetFuzzer-v1.csv
2.283333333333333,16768.14285714286,JSTargetFuzzer-v1.csv
2.3,2351.0,JSTargetFuzzer-v1.csv
2.316666666666667,5549.0,JSTargetFuzzer-v1.csv
2.35,5549.0,JSTargetFuzzer-v1.csv
2.3666666666666667,6012.846153846154,JSTargetFuzzer-v1.csv
2.3833333333333333,12762.333333333334,JSTargetFuzzer-v1.csv
2.4166666666666665,15129.0,JSTargetFuzzer-v1.csv
2.433333333333333,16240.857142857143,JSTargetFuzzer-v1.csv
2.45,26046.0,JSTargetFuzzer-v1.csv
2.466666666666667,26046.0,JSTargetFuzzer-v1.csv
2.4833333333333334,26355.733333333334,JSTargetFuzzer-v1.csv
2.5166666666666666,28563.23076923077,JSTargetFuzzer-v1.csv
2.55,3102.714285714286,JSTargetFuzzer-v1.csv
2.5833333333333335,7421.64705882353,JSTargetFuzzer-v1.csv
2.6,9674.0,JSTargetFuzzer-v1.csv
2.6166666666666667,13037.0,JSTargetFuzzer-v1.csv
2.6333333333333333,13846.75,JSTargetFuzzer-v1.csv
2.65,16467.785714285714,JSTargetFuzzer-v1.csv
2.683333333333333,10786.5,JSTargetFuzzer-v1.csv
2.7,2612.0,JSTargetFuzzer-v1.csv
2.716666666666667,1947.0,JSTargetFuzzer-v1.csv
2.75,3883.909090909091,JSTargetFuzzer-v1.csv
2.7666666666666666,7070.0,JSTargetFuzzer-v1.csv
2.783333333333333,9853.0,JSTargetFuzzer-v1.csv
2.8,10512.857142857143,JSTargetFuzzer-v1.csv
2.816666666666667,14661.0625,JSTargetFuzzer-v1.csv
2.85,17497.0,JSTargetFuzzer-v1.csv
2.8666666666666667,16503.76923076923,JSTargetFuzzer-v1.csv
2.8833333333333333,4585.0,JSTargetFuzzer-v1.csv
2.9,4209.8,JSTargetFuzzer-v1.csv
2.9166666666666665,3922.8571428571427,JSTargetFuzzer-v1.csv
2.933333333333333,5942.428571428572,JSTargetFuzzer-v1.csv
2.95,9537.333333333334,JSTargetFuzzer-v1.csv
3.0,12522.666666666666,JSTargetFuzzer-v1.csv
3.0166666666666666,18952.0,JSTargetFuzzer-v1.csv
3.033333333333333,19970.8,JSTargetFuzzer-v1.csv
3.05,24046.0,JSTargetFuzzer-v1.csv
3.066666666666667,27022.0,JSTargetFuzzer-v1.csv
3.0833333333333335,27022.0,JSTargetFuzzer-v1.csv
3.1,28206.305555555555,JSTargetFuzzer-v1.csv
3.1166666666666667,35549.0,JSTargetFuzzer-v1.csv
3.1333333333333333,38706.0,JSTargetFuzzer-v1.csv
3.1666666666666665,43379.0,JSTargetFuzzer-v1.csv
3.2,49406.0,JSTargetFuzzer-v1.csv
3.216666666666667,49593.63636363636,JSTargetFuzzer-v1.csv
3.2666666666666666,52074.5,JSTargetFuzzer-v1.csv
3.283333333333333,56306.0,JSTargetFuzzer-v1.csv
3.3,48455.71428571428,JSTargetFuzzer-v1.csv
3.316666666666667,3588.0,JSTargetFuzzer-v1.csv
3.35,5822.0,JSTargetFuzzer-v1.csv
3.3666666666666667,564.0,JSTargetFuzzer-v1.csv
3.3833333333333333,761.0,JSTargetFuzzer-v1.csv
3.4166666666666665,5820.333333333333,JSTargetFuzzer-v1.csv
3.433333333333333,8847.0,JSTargetFuzzer-v1.csv
3.466666666666667,7270.2,JSTargetFuzzer-v1.csv
3.4833333333333334,1435.0,JSTargetFuzzer-v1.csv
3.5166666666666666,4573.0625,JSTargetFuzzer-v1.csv
3.533333333333333,5190.0,JSTargetFuzzer-v1.csv
3.55,5190.0,JSTargetFuzzer-v1.csv
3.566666666666667,6760.25,JSTargetFuzzer-v1.csv
3.5833333333333335,11471.0,JSTargetFuzzer-v1.csv
3.6,11471.0,JSTargetFuzzer-v1.csv
3.6166666666666667,6121.0,JSTargetFuzzer-v1.csv
3.6333333333333333,1152.0,JSTargetFuzzer-v1.csv
3.65,2295.0,JSTargetFuzzer-v1.csv
3.6666666666666665,6513.0,JSTargetFuzzer-v1.csv
3.683333333333333,6513.0,JSTargetFuzzer-v1.csv
3.7,9733.0,JSTargetFuzzer-v1.csv
3.716666666666667,11599.823529411764,JSTargetFuzzer-v1.csv
3.75,16301.0,JSTargetFuzzer-v1.csv
3.7666666666666666,17576.333333333332,JSTargetFuzzer-v1.csv
3.783333333333333,20838.0,JSTargetFuzzer-v1.csv
3.816666666666667,24774.5,JSTargetFuzzer-v1.csv
3.85,17321.071428571428,JSTargetFuzzer-v1.csv
3.8666666666666667,2644.0,JSTargetFuzzer-v1.csv
3.8833333333333333,2644.0,JSTargetFuzzer-v1.csv
3.9,2644.0,JSTargetFuzzer-v1.csv
3.9166666666666665,5752.333333333333,JSTargetFuzzer-v1.csv
3.933333333333333,11969.0,JSTargetFuzzer-v1.csv
3.95,8271.666666666666,JSTargetFuzzer-v1.csv
3.966666666666667,2171.0,JSTargetFuzzer-v1.csv
3.9833333333333334,3943.8333333333335,JSTargetFuzzer-v1.csv
4.016666666666667,9015.0,JSTargetFuzzer-v1.csv
4.116666666666666,11692.0,JSTargetFuzzer-v1.csv
4.133333333333334,3862.6785714285716,JSTargetFuzzer-v1.csv
4.15,2762.285714285714,JSTargetFuzzer-v1.csv
4.2,4400.2,JSTargetFuzzer-v1.csv
4.266666666666667,11819.0,JSTargetFuzzer-v1.csv
4.3,14364.0,JSTargetFuzzer-v1.csv
4.316666666666666,15543.0,JSTargetFuzzer-v1.csv
4.383333333333334,14676.266666666666,JSTargetFuzzer-v1.csv
4.416666666666667,2385.3333333333335,JSTargetFuzzer-v1.csv
4.433333333333334,2307.0,JSTargetFuzzer-v1.csv
4.45,4204.5,JSTargetFuzzer-v1.csv
4.533333333333333,11141.0,JSTargetFuzzer-v1.csv
4.55,11141.0,JSTargetFuzzer-v1.csv
4.566666666666666,11141.0,JSTargetFuzzer-v1.csv
4.583333333333333,10754.652173913044,JSTargetFuzzer-v1.csv
4.616666666666666,2255.0,JSTargetFuzzer-v1.csv
4.633333333333334,7841.0,JSTargetFuzzer-v1.csv
4.65,7841.0,JSTargetFuzzer-v1.csv
4.666666666666667,8870.176470588236,JSTargetFuzzer-v1.csv
4.683333333333334,12380.875,JSTargetFuzzer-v1.csv
4.716666666666667,16896.583333333332,JSTargetFuzzer-v1.csv
4.733333333333333,18865.6,JSTargetFuzzer-v1.csv
4.766666666666667,20956.0,JSTargetFuzzer-v1.csv
4.783333333333333,21729.6,JSTargetFuzzer-v1.csv
4.8,24824.0,JSTargetFuzzer-v1.csv
4.816666666666666,25417.727272727272,JSTargetFuzzer-v1.csv
4.833333333333333,31355.0,JSTargetFuzzer-v1.csv
4.85,32085.25,JSTargetFuzzer-v1.csv
4.866666666666666,34841.57142857143,JSTargetFuzzer-v1.csv
4.9,38235.0,JSTargetFuzzer-v1.csv
4.916666666666667,43190.0,JSTargetFuzzer-v1.csv
4.95,44796.666666666664,JSTargetFuzzer-v1.csv
4.966666666666667,47687.0,JSTargetFuzzer-v1.csv
4.983333333333333,47954.17647058824,JSTargetFuzzer-v1.csv
5.016666666666667,52229.0,JSTargetFuzzer-v1.csv
5.033333333333333,52534.26315789474,JSTargetFuzzer-v1.csv
5.066666666666666,58264.375,JSTargetFuzzer-v1.csv
5.083333333333333,62944.0,JSTargetFuzzer-v1.csv
5.1,64093.0,JSTargetFuzzer-v1.csv
5.116666666666666,68124.42857142857,JSTargetFuzzer-v1.csv
5.133333333333334,69062.0,JSTargetFuzzer-v1.csv
5.15,71463.72727272728,JSTargetFuzzer-v1.csv
5.166666666666667,74900.0,JSTargetFuzzer-v1.csv
5.183333333333334,75160.0,JSTargetFuzzer-v1.csv
5.216666666666667,78800.0,JSTargetFuzzer-v1.csv
5.233333333333333,63504.0,JSTargetFuzzer-v1.csv
5.25,6558.0,JSTargetFuzzer-v1.csv
5.266666666666667,7363.0,JSTargetFuzzer-v1.csv
5.3,12210.8,JSTargetFuzzer-v1.csv
